,index,Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,depth,height,width
645,1031,1031,89249399,HÄLLAN,Cabinets & cupboards,1750.0,,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s89249399/,No,"        Storage combination with doors,          90x47x167 cm",47.0,167.0,90.0
646,1042,1042,99234255,HEMNES,Cabinets & cupboards,2666.0,"2,985",True,https://www.ikea.com/sa/en/p/hemnes-storage-combination-w-doors-drawers-white-stained-clear-glass-s99234255/,Yes,"        Storage combination w doors/drawers,          188x197 cm",37.0,197.0,188.0
647,1043,1043,9287192,IDÅSEN,Cabinets & cupboards,1345.0,,True,https://www.ikea.com/sa/en/p/idasen-cabinet-with-smart-lock-beige-s09287192/,Yes,"        Cabinet with smart lock,          80x119 cm",47.0,119.0,80.0
648,1045,1045,19285791,GALANT,Cabinets & cupboards,1520.0,,True,https://www.ikea.com/sa/en/p/galant-storage-combination-white-stained-oak-veneer-s19285791/,Yes,"        Storage combination,          160x120 cm",45.0,120.0,160.0
649,1049,1049,49161609,LIXHULT,Cabinets & cupboards,244.0,,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-red-orange-s49161609/,No,"        Storage combination,          35x117 cm",35.0,95.0,35.0
650,1051,1051,69279189,LIXHULT,Cabinets & cupboards,1160.0,,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-s69279189/,Yes,"        Storage combination,          140x142 cm",35.0,120.0,140.0
651,1053,1053,9266024,HAVSTA,Cabinets & cupboards,2525.0,,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s09266024/,Yes,"        Storage combination w glass-doors,          243x37x134 cm",37.0,134.0,243.0
652,1055,1055,10363632,HÄLLAN,Cabinets & cupboards,50.0,,True,https://www.ikea.com/sa/en/p/haellan-pair-of-legs-white-10363632/,No,"        Pair of legs,          29 cm",2.0,29.0,45.0
653,1057,1057,29286865,BESTÅ / EKET,Cabinets & cupboards,1578.0,,True,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-light-grey-red-s29286865/,Yes,"        Cabinet combination for TV,          300x42x210 cm",42.0,210.0,300.0
654,1058,1058,29336356,EKET,Cabinets & cupboards,125.0,,True,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-glass-door-white-s29336356/,Yes,"        Wall cabinet with glass door,          35x25x35 cm",25.0,35.0,35.0
655,1059,1059,29336380,EKET,Cabinets & cupboards,384.0,,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-storage-combination-light-grey-white-s29336380/,Yes,"        Wall-mounted storage combination,          105x35x70 cm",35.0,70.0,105.0
656,1060,1060,30320726,IDÅSEN,Cabinets & cupboards,1250.0,,True,https://www.ikea.com/sa/en/p/idasen-cabinet-with-doors-and-drawers-beige-30320726/,Yes,"        Cabinet with doors and drawers,          80x47x119 cm",47.0,119.0,80.0
657,1063,1063,89248922,LIXHULT,Cabinets & cupboards,1020.0,,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-dark-green-orange-s89248922/,No,"        Storage combination,          180x163 cm",35.0,163.0,180.0
658,1064,1064,99161598,LIXHULT,Cabinets & cupboards,287.0,,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-orange-white-s99161598/,No,"        Storage combination,          95x35 cm",35.0,35.0,95.0
659,1065,1065,99265911,HAVSTA,Cabinets & cupboards,2290.0,,True,https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-dark-brown-s99265911/,Yes,"        Storage comb w sliding glass doors,          121x47x212 cm",47.0,212.0,121.0
660,1066,1066,90415199,HAVSTA,Cabinets & cupboards,100.0,,True,https://www.ikea.com/sa/en/p/havsta-plinth-grey-90415199/,Yes,"        Plinth,          121x37x12 cm",37.0,12.0,121.0
661,1067,1067,99285117,GALANT,Cabinets & cupboards,2270.0,,True,https://www.ikea.com/sa/en/p/galant-storage-combination-with-drawers-black-stained-ash-veneer-s99285117/,Yes,"        Storage combination with drawers,          80x160 cm",45.0,160.0,80.0
662,1073,1073,30303487,MALSJÖ,Cabinets & cupboards,1276.0,"1,595",True,https://www.ikea.com/sa/en/p/malsjoe-glass-door-cabinet-black-stained-black-stained-30303487/,No,"        Glass-door cabinet,          60x40x186 cm",40.0,186.0,60.0
663,1077,1077,49329331,BESTÅ,Cabinets & cupboards,890.0,,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-lappviken-black-brown-clear-glass-s49329331/,Yes,"        TV bench,          180x42x39 cm",42.0,39.0,180.0
664,1078,1078,59336374,EKET,Cabinets & cupboards,139.0,,True,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-glass-door-white-s59336374/,Yes,"        Wall cabinet with glass door,          35x35x35 cm",35.0,35.0,35.0
665,1079,1079,79330639,BESTÅ,Cabinets & cupboards,1350.0,,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-hanviken-white-clear-glass-s79330639/,Yes,"        TV storage combination/glass doors,          240x42x129 cm",42.0,129.0,240.0
666,1080,1080,89286513,BEKANT,Cabinets & cupboards,939.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s89286513/,Yes,"        Storage unit with smart lock,          41x61 cm",45.0,61.0,41.0
667,1081,1081,59286963,BEKANT,Cabinets & cupboards,1350.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s59286963/,Yes,"        Storage unit with smart lock,          61x101 cm",45.0,101.0,61.0
668,1083,1083,69329387,EKET,Cabinets & cupboards,210.0,,True,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-2-drawers-white-s69329387/,Yes,"        Wall cabinet with 2 drawers,          35x35x35 cm",35.0,35.0,35.0
669,1084,1084,79275138,HAVSTA,Cabinets & cupboards,2235.0,,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-white-s79275138/,Yes,"        Storage combination,          142x47x212 cm",47.0,212.0,142.0
670,1086,1086,9300650,BESTÅ,Cabinets & cupboards,2635.0,,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s09300650/,Yes,"        TV storage combination/glass doors,          300x42x193 cm",42.0,193.0,300.0
671,1087,1087,9329390,EKET,Cabinets & cupboards,777.0,,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-dark-grey-s09329390/,Yes,"        Wall-mounted cabinet combination,          175x35x70 cm",35.0,70.0,175.0
672,1090,1090,29282532,BEKANT,Cabinets & cupboards,1105.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-black-s29282532/,Yes,"        Storage unit on castors,          41x101 cm",45.0,101.0,41.0
673,1092,1092,39285785,GALANT,Cabinets & cupboards,3140.0,,True,https://www.ikea.com/sa/en/p/galant-storage-combination-black-stained-ash-veneer-s39285785/,Yes,"        Storage combination,          320x120 cm",45.0,120.0,320.0
674,1094,1094,79285302,GALANT,Cabinets & cupboards,3240.0,,True,https://www.ikea.com/sa/en/p/galant-storage-combination-w-sliding-doors-white-s79285302/,Yes,"        Storage combination w sliding doors,          160x200 cm",45.0,200.0,160.0
675,1096,1096,428974,NORRÅKER,Café furniture,145.0,,True,https://www.ikea.com/sa/en/p/norraker-stool-birch-00428974/,No,"        Stool,          45 cm",29.0,45.0,45.0
676,1103,1103,70246089,JANINGE,Café furniture,595.0,,True,https://www.ikea.com/sa/en/p/janinge-bar-stool-white-70246089/,No,"        Bar stool,          76 cm",36.0,84.0,38.0
677,1105,1105,19304209,LEIFARNE,Café furniture,275.0,,True,https://www.ikea.com/sa/en/p/leifarne-chair-with-armrests-dark-yellow-dietmar-chrome-plated-s19304209/,No,        Chair with armrests,50.0,87.0,53.0
678,1107,1107,60246080,JANINGE,Café furniture,180.0,225,True,https://www.ikea.com/sa/en/p/janinge-chair-yellow-60246080/,No,        Chair,46.0,76.0,50.0
679,1108,1108,397736,NORRARYD,Café furniture,395.0,,True,https://www.ikea.com/sa/en/p/norraryd-bar-stool-with-backrest-black-00397736/,No,"        Bar stool with backrest,          74 cm",47.0,103.0,46.0
680,1109,1109,10422504,RÖNNINGE,Café furniture,345.0,,True,https://www.ikea.com/sa/en/p/roenninge-chair-birch-10422504/,Yes,        Chair,49.0,79.0,46.0
681,1110,1110,417635,YNGVAR,Café furniture,399.0,,True,https://www.ikea.com/sa/en/p/yngvar-chair-red-00417635/,No,        Chair,51.0,71.0,53.0
682,1112,1112,246078,JANINGE,Café furniture,225.0,,True,https://www.ikea.com/sa/en/p/janinge-chair-white-00246078/,No,        Chair,46.0,76.0,50.0
683,1114,1114,10281354,JANINGE,Café furniture,595.0,,True,https://www.ikea.com/sa/en/p/janinge-bar-stool-grey-10281354/,No,"        Bar stool,          76 cm",36.0,84.0,38.0
684,1116,1116,49259743,SVENBERTIL,Café furniture,275.0,,True,https://www.ikea.com/sa/en/p/svenbertil-chair-with-armrests-white-dietmar-white-s49259743/,Yes,        Chair with armrests,50.0,84.0,53.0
685,1117,1117,80417636,YNGVAR,Café furniture,395.0,,True,https://www.ikea.com/sa/en/p/yngvar-chair-anthracite-80417636/,No,        Chair,51.0,71.0,53.0
686,1119,1119,59259752,LEIFARNE,Café furniture,275.0,,True,https://www.ikea.com/sa/en/p/leifarne-chair-with-armrests-white-dietmar-white-s59259752/,No,        Chair with armrests,50.0,87.0,53.0
687,1120,1120,80280515,JANINGE,Café furniture,225.0,,True,https://www.ikea.com/sa/en/p/janinge-chair-with-armrests-white-80280515/,No,        Chair with armrests,46.0,76.0,54.0
688,1123,1123,40455649,BINGSTA,Chairs,595.0,,True,https://www.ikea.com/sa/en/p/bingsta-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455649/,Yes,        Armchair,58.0,76.0,70.0
689,1124,1124,40472861,SKRUVSTA,Chairs,545.0,,True,https://www.ikea.com/sa/en/p/skruvsta-swivel-chair-lingbo-multicolour-40472861/,Yes,        Swivel chair,69.0,79.0,69.0
690,1126,1126,20456956,STRANDMON,Chairs,995.0,,True,https://www.ikea.com/sa/en/p/strandmon-wing-chair-vibberbo-black-beige-20456956/,Yes,        Wing chair,96.0,101.0,82.0
691,1129,1129,50078464,PELLO,Chairs,195.0,,True,https://www.ikea.com/sa/en/p/pello-armchair-holmby-natural-50078464/,No,        Armchair,85.0,96.0,67.0
692,1133,1133,59297184,EKOLSUND,Chairs,1395.0,,True,https://www.ikea.com/sa/en/p/ekolsund-recliner-gunnared-light-brown-pink-s59297184/,Yes,        Recliner,94.0,97.0,85.0
693,1134,1134,50434312,NILSOVE,Chairs,395.0,,True,https://www.ikea.com/sa/en/p/nilsove-chair-with-armrests-rattan-white-50434312/,No,        Chair with armrests,57.0,82.0,57.0
694,1135,1135,50058376,AGEN,Chairs,245.0,,True,https://www.ikea.com/sa/en/p/agen-chair-rattan-bamboo-50058376/,No,        Chair,56.0,79.0,58.0
695,1136,1136,10219178,ADDE,Chairs,40.0,,True,https://www.ikea.com/sa/en/p/adde-chair-white-10219178/,Yes,        Chair,47.0,77.0,39.0
696,1140,1140,60217799,GUNDE,Chairs,30.0,,True,https://www.ikea.com/sa/en/p/gunde-folding-chair-white-60217799/,No,        Folding chair,45.0,78.0,41.0
697,1142,1142,10233532,NOLMYRA,Chairs,175.0,,True,https://www.ikea.com/sa/en/p/nolmyra-easy-chair-birch-veneer-grey-10233532/,Yes,        Easy chair,75.0,75.0,64.0
698,1144,1144,70392542,STRANDMON,Chairs,495.0,,True,https://www.ikea.com/sa/en/p/strandmon-childrens-armchair-vissle-grey-70392542/,No,        Children's armchair,62.0,71.0,56.0
699,1145,1145,90320097,GRÖNADAL,Chairs,795.0,,True,https://www.ikea.com/sa/en/p/groenadal-rocking-chair-grey-natural-90320097/,No,        Rocking-chair,81.0,86.0,80.0
700,1146,1146,70103250,INGOLF,Chairs,195.0,,True,https://www.ikea.com/sa/en/p/ingolf-chair-white-70103250/,Yes,        Chair,52.0,91.0,43.0
701,1147,1147,50341025,KARLJAN,Chairs,125.0,,True,https://www.ikea.com/sa/en/p/karljan-chair-dark-grey-kabusa-dark-grey-50341025/,No,        Chair,55.0,81.0,49.0
702,1149,1149,60344759,REMSTA,Chairs,795.0,,True,https://www.ikea.com/sa/en/p/remsta-armchair-djuparp-dark-green-blue-green-blue-60344759/,Yes,        Armchair,72.0,88.0,60.0
703,1150,1150,39129342,STOCKSUND,Chairs,995.0,,True,https://www.ikea.com/sa/en/p/stocksund-bench-ljungen-blue-black-wood-s39129342/,Yes,        Bench,49.0,47.0,144.0
704,1151,1151,152282,INGOLF,Chairs,175.0,,True,https://www.ikea.com/sa/en/p/ingolf-stool-white-00152282/,Yes,        Stool,30.0,45.0,39.0
705,1153,1153,50039552,IKEA PS GULLHOLMEN,Chairs,295.0,,True,https://www.ikea.com/sa/en/p/ikea-ps-gullholmen-rocking-chair-banana-fibre-50039552/,No,        Rocking-chair,68.0,75.0,62.0
706,1155,1155,60178887,BEKVÄM,Chairs,59.0,,True,https://www.ikea.com/sa/en/p/bekvaem-step-stool-beech-60178887/,No,"        Step stool,          50 cm",39.0,50.0,43.0
707,1157,1157,90435324,TOSSBERG,Chairs,495.0,,True,https://www.ikea.com/sa/en/p/tossberg-chair-metal-black-grey-90435324/,No,        Chair,56.0,82.0,60.0
708,1159,1159,60416925,KYRRE,Chairs,60.0,75,True,https://www.ikea.com/sa/en/p/kyrre-stool-birch-60416925/,No,        Stool,48.0,45.0,42.0
709,1160,1160,90350937,TEODORES,Chairs,95.0,,True,https://www.ikea.com/sa/en/p/teodores-chair-white-90350937/,Yes,        Chair,54.0,80.0,46.0
710,1161,1161,79299016,BUSKBO,Chairs,675.0,,True,https://www.ikea.com/sa/en/p/buskbo-armchair-rattan-djupvik-white-s79299016/,No,        Armchair,63.0,42.0,72.0
711,1162,1162,90342688,JOKKMOKK,Chairs,79.2,99,True,https://www.ikea.com/sa/en/p/jokkmokk-chair-antique-stain-90342688/,No,        Chair,47.0,90.0,41.0
712,1167,1167,80349671,TOBIAS,Chairs,345.0,,True,https://www.ikea.com/sa/en/p/tobias-chair-transparent-chrome-plated-80349671/,No,        Chair,56.0,82.0,55.0
713,1168,1168,29272712,TULLSTA,Chairs,545.0,,True,https://www.ikea.com/sa/en/p/tullsta-armchair-lofallet-beige-s29272712/,Yes,        Armchair,69.0,78.0,79.0
714,1169,1169,80155205,STIG,Chairs,69.0,,True,https://www.ikea.com/sa/en/p/stig-bar-stool-with-backrest-black-silver-colour-80155205/,Yes,"        Bar stool with backrest,          74 cm",50.0,100.0,60.0
715,1171,1171,40423578,VEDBO,Chairs,975.0,,True,https://www.ikea.com/sa/en/p/vedbo-armchair-gunnared-light-brown-pink-40423578/,Yes,        Armchair,65.0,75.0,73.0
716,1172,1172,60105829,HARRY,Chairs,199.0,,True,https://www.ikea.com/sa/en/p/harry-chair-birch-blekinge-white-60105829/,No,        Chair,50.0,96.0,48.0
717,1173,1173,10407136,IKEA PS LÖMSK,Chairs,345.0,,True,https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/,No,        Swivel armchair,62.0,75.0,59.0
718,1176,1176,90116553,POÄNG,Chairs,179.0,,True,https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-birch-veneer-almas-natural-90116553/,No,        Children's armchair,60.0,68.0,47.0
719,1179,1179,39201026,POÄNG,Chairs,790.0,,True,https://www.ikea.com/sa/en/p/poaeng-rocking-chair-birch-veneer-hillared-anthracite-s39201026/,Yes,        Rocking-chair,94.0,95.0,68.0
720,1180,1180,59127808,LEIFARNE,Chairs,245.0,,True,https://www.ikea.com/sa/en/p/leifarne-chair-white-ernfrid-birch-s59127808/,No,        Chair,50.0,88.0,52.0
721,1182,1182,29151296,SÖDERHAMN,Chairs,1100.0,"1,315",True,https://www.ikea.com/sa/en/p/soederhamn-chaise-longue-samsta-light-pink-s29151296/,Yes,        Chaise longue,151.0,83.0,93.0
722,1183,1183,10334753,MACKAPÄR,Chairs,295.0,,True,https://www.ikea.com/sa/en/p/mackapaer-bench-with-storage-compartments-white-10334753/,No,"        Bench with storage compartments,          100x51 cm",35.0,51.0,100.0
723,1184,1184,19304006,NILSOVE / NORNA,Chairs,424.0,,True,https://www.ikea.com/sa/en/p/nilsove-norna-chair-with-chair-pad-rattan-white-laila-natural-s19304006/,No,        Chair with chair pad,57.0,82.0,57.0
724,1186,1186,79129081,EKTORP,Chairs,675.0,,True,https://www.ikea.com/sa/en/p/ektorp-armchair-lofallet-beige-s79129081/,Yes,        Armchair,88.0,88.0,104.0
725,1187,1187,49304199,LEIFARNE,Chairs,195.0,,True,https://www.ikea.com/sa/en/p/leifarne-chair-dark-yellow-mosaic-patterned-white-broringe-white-s49304199/,No,        Chair,50.0,87.0,52.0
726,1188,1188,211088,STEFAN,Chairs,85.0,,True,https://www.ikea.com/sa/en/p/stefan-chair-brown-black-00211088/,No,        Chair,49.0,90.0,42.0
727,1189,1189,50364149,ODGER,Chairs,177.0,295,True,https://www.ikea.com/sa/en/p/odger-chair-brown-50364149/,Yes,        Chair,51.0,81.0,45.0
728,1190,1190,217797,GUNDE,Chairs,30.0,,True,https://www.ikea.com/sa/en/p/gunde-folding-chair-black-00217797/,No,        Folding chair,45.0,78.0,41.0
729,1191,1191,30115066,NISSE,Chairs,49.0,,True,https://www.ikea.com/sa/en/p/nisse-folding-chair-black-30115066/,No,        Folding chair,47.0,76.0,45.0
730,1194,1194,262879,EKERÖ,Chairs,695.0,,True,https://www.ikea.com/sa/en/p/ekeroe-armchair-skiftebo-yellow-00262879/,Yes,        Armchair,73.0,75.0,70.0
731,1195,1195,49252119,HATTEFJÄLL,Chairs,1295.0,"1,300",True,https://www.ikea.com/sa/en/p/hattefjaell-office-chair-with-armrests-gunnared-beige-white-s49252119/,Yes,        Office chair with armrests,68.0,110.0,68.0
732,1196,1196,90211531,BÖRJE,Chairs,175.0,,True,https://www.ikea.com/sa/en/p/boerje-chair-white-kungsvik-sand-90211531/,No,        Chair,55.0,100.0,44.0
733,1199,1199,80443904,KARLJAN,Chairs,125.0,,True,https://www.ikea.com/sa/en/p/karljan-chair-red-kabusa-red-80443904/,No,        Chair,55.0,81.0,49.0
734,1200,1200,50295472,RÅDVIKEN,Chairs,675.0,,True,https://www.ikea.com/sa/en/p/radviken-armchair-dark-brown-black-50295472/,No,        Armchair,73.0,82.0,79.0
735,1201,1201,19190340,HENRIKSDAL,Chairs,295.0,,True,https://www.ikea.com/sa/en/p/henriksdal-chair-white-orrsta-light-grey-s19190340/,Yes,        Chair,58.0,97.0,51.0
736,1202,1202,89256262,GRÖNLID,Chairs,1895.0,,True,https://www.ikea.com/sa/en/p/groenlid-chaise-longue-ljungen-light-green-s89256262/,Yes,        Chaise longue,164.0,104.0,117.0
737,1203,1203,9219527,MARTIN,Chairs,99.0,,True,https://www.ikea.com/sa/en/p/martin-chair-black-black-s09219527/,No,        Chair,52.0,86.0,49.0
738,1204,1204,30396655,HEMNES,Chairs,495.0,,True,https://www.ikea.com/sa/en/p/hemnes-storage-bench-w-towel-rail-4-hooks-white-30396655/,No,"        Storage bench w towel rail/4 hooks,          64x37x173 cm",37.0,173.0,64.0
739,1207,1207,9279026,SAKARIAS,Chairs,645.0,,True,https://www.ikea.com/sa/en/p/sakarias-chair-with-armrests-black-lingbo-multicoloured-dark-s09279026/,Yes,        Chair with armrests,67.0,96.0,60.0
740,1208,1208,10413137,BALTSAR,Chairs,595.0,,True,https://www.ikea.com/sa/en/p/baltsar-chair-black-blue-brown-10413137/,Yes,        Chair,56.0,85.0,58.0
741,1210,1210,40455654,BINGSTA,Chairs,695.0,,True,https://www.ikea.com/sa/en/p/bingsta-high-back-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455654/,Yes,        High-back armchair,58.0,101.0,70.0
