product_id,product_category,Height,width,material,color,product_image,product_brand,product_price,product_offer,product_rate,seller_id,product_name,product_description,depth
60245721,Tables & desks,74,155,,,,,1196,,,,HEMNES,"        Desk,          155x65 cm",65
50200271,Tables & desks,70,4,,,,,25,,,,GODVIN,        Leg,3
99286254,Tables & desks,35,35,,,,,80,,,,EKET,"        Wall-mounted shelving unit,          35x25x35 cm",25
60192826,Tables & desks,70,36,,,,,275,,,,ALEX,"        Storage unit,          36x70 cm",58
70407360,Tables & desks,8,48,,,,,395,,,,BJÖRKSNÄS,"        Bedside table,          48x38 cm",38
70359986,Tables & desks,45,70,,,,,395,,,,TYSSEDAL,        Storage stool,42
60261037,Tables & desks,74,140,,,,,945,,,,ARKELSTORP,"        Desk,          140x70 cm",70
361940,Tables & desks,74,73,,,,,695,,,,INGATORP,"        Desk,          73x50 cm",50
90388978,Tables & desks,7,60,,,,,395,,,,VIKHAMMER,"        Bedside table,          60x39 cm",39
9282547,Tables & desks,101,61,,,,,1255,,,,BEKANT,"        Storage unit on castors,          61x101 cm",45
40219285,Tables & desks,67,30,,,,,425,,,,NORDLI,"        Bedside table,          30x50 cm",50
40426275,Tables & desks,78,155,,,,,1795,,,,SKOGSTORP,"        Dining table,          155x75 cm",75
69282525,Tables & desks,101,41,,,,,1044,,,,BEKANT,"        Storage unit on legs,          41x101 cm",45
89286805,Tables & desks,61,41,,,,,1000,,,,BEKANT,"        Storage unit with smart lock,          41x61 cm",45
39286898,Tables & desks,101,41,,,,,1100,,,,BEKANT,"        Storage unit with smart lock,          41x101 cm",45
60171433,Trolleys,77,48,,,,,195,,,,GRUNDTAL,"        Trolley,          48x24x77 cm",24
59276228,Trolleys,90,126,,,,,2295,,,,VADHOLMA,"        Kitchen island with rack,          126x79x193 cm",79
393371,Trolleys,90,72,,,,,995,,,,TORNVIKEN,"        Kitchen island,          72x52 cm",52
80402381,Trolleys,146,143,,,,,400,,,,VADHOLMA,        Rack for kitchen island,32
40366115,Trolleys,90,79,,,,,1495,,,,VADHOLMA,"        Kitchen island,          79x63x90 cm",62
20359154,Trolleys,90,126,,,,,1895,,,,VADHOLMA,"        Kitchen island,          126x79x90 cm",79
20391658,Trolleys,90,72,,,,,995,,,,TORNVIKEN,"        Kitchen island,          72x52 cm",52
39286855,TV & media furniture,210,300,,,,,1578,,,,BESTÅ / EKET,"        Cabinet combination for TV,          300x42x210 cm",42
59299244,TV & media furniture,38,180,,,,,1000,,,,BESTÅ,"        TV bench with doors,          180x42x38 cm",42
450088,TV & media furniture,45,90,,,,,50,,,,LACK,"        TV bench,          90x26x45 cm",26
20450087,TV & media furniture,35,149,,,,,249,,,,LACK,"        TV bench,          149x55x35 cm",55
50409874,TV & media furniture,53,180,,,,,595,,,,BRIMNES,"        TV bench,          180x41x53 cm",41
80227797,TV & media furniture,45,160,,,,,476,,,,BYÅS,"        TV bench,          160x42x45 cm",42
90339290,TV & media furniture,54,150,,,,,595,,,,FJÄLLBO,"        TV bench,          150x36x54 cm",36
10302295,TV & media furniture,62,120,,,,,295,,,,BRUSALI,"        TV bench,          120x36x62 cm",36
80116600,TV & media furniture,45,145,,,,,745,,,,LIATORP,"        TV bench,          145x49x45 cm",49
59278232,TV & media furniture,190,320,,,,,1635,,,,BRIMNES,"        TV storage combination/glass doors,          320x41x190 cm",41
70303428,TV & media furniture,53,100,,,,,245,,,,VITTSJÖ,"        TV bench,          100x36x53 cm",36
60245844,TV & media furniture,38,120,,,,,170,,,,BESTÅ,"        Frame,          120x40x38 cm",40
50413526,TV & media furniture,57,148,,,,,995,,,,HEMNES,"        TV bench,          148x47x57 cm",47
40337694,TV & media furniture,53,120,,,,,425,,,,BRIMNES,"        TV bench,          120x41x53 cm",41
30285153,TV & media furniture,147,183,,,,,695,,,,LAPPLAND,"        TV storage unit,          183x39x147 cm",39
60239715,TV & media furniture,50,160,,,,,1695,,,,STOCKHOLM,"        TV bench,          160x40x50 cm",40
19278210,TV & media furniture,95,258,,,,,990,,,,BRIMNES,"        TV storage combination,          258x41x95 cm",41
10306613,TV & media furniture,85,120,,,,,345,,,,BRUSALI,"        TV bench,          120x36x85 cm",36
90144730,TV & media furniture,38,90,,,,,175,,,,MOSJÖ,"        TV bench,          90x40x38 cm",40
79191266,TV & media furniture,95,250,,,,,1090,,,,FJÄLLBO,"        TV storage combination,          250x36x95 cm",36
9188979,TV & media furniture,48,180,,,,,1090,,,,BESTÅ,"        TV bench,          180x40x48 cm",40
9028759,TV & media furniture,45,145,,,,,1140,,,,LIATORP,"        TV storage combination,          145x49 cm",49
69305249,TV & media furniture,53,120,,,,,355,,,,PLATSA,"        TV bench,          120x42x53 cm",42
79297545,TV & media furniture,74,240,,,,,1700,,,,BESTÅ,"        TV bench with doors and drawers,          240x42x74 cm",42
90295253,TV & media furniture,60,160,,,,,1395,,,,MOSTORP,"        TV bench,          160x47x60 cm",47
99302621,TV & media furniture,190,240,,,,,1765,,,,BESTÅ,"        TV storage combination/glass doors,          240x42x190 cm",42
89188452,TV & media furniture,38,180,,,,,990,,,,BESTÅ,"        TV bench,          180x40x38 cm",40
39184343,TV & media furniture,190,180,,,,,870,,,,BRIMNES,"        TV storage combination,          180x41x190 cm",41
20415206,TV & media furniture,62,160,,,,,995,,,,HAVSTA,"        TV bench with plinth,          160x62x47 cm",47
69194005,TV & media furniture,74,180,,,,,1390,,,,BESTÅ,"        TV bench with drawers,          180x42x74 cm",42
99305257,TV & media furniture,44,160,,,,,357,,,,PLATSA,"        TV bench,          160x42x44 cm",42
89061226,TV & media furniture,48,120,,,,,510,,,,BESTÅ,"        TV bench,          120x40x48 cm",40
19184339,TV & media furniture,190,258,,,,,1265,,,,BRIMNES,"        TV storage combination,          258x41x190 cm",41
60327774,TV & media furniture,59,160,,,,,1895,,,,MALSJÖ,"        TV bench with sliding doors,          160x48x59 cm",48
29203115,TV & media furniture,192,180,,,,,1824.5,,,,BESTÅ,"        TV storage combination/glass doors,          180x40x192 cm",40
79265827,TV & media furniture,212,322,,,,,4175,,,,HAVSTA,"        TV storage combination/glass doors,          322x47x212 cm",47
19189916,TV & media furniture,128,240,,,,,1645,,,,BESTÅ,"        TV storage combination/glass doors,          240x40x128 cm",40
39305260,TV & media furniture,54,160,,,,,405,,,,PLATSA,"        TV bench,          160x42x54 cm",42
29301743,TV & media furniture,64,180,,,,,795,,,,BESTÅ,"        Wall-mounted cabinet combination,          180x42x64 cm",42
9265883,TV & media furniture,89,241,,,,,1690,,,,HAVSTA,"        TV storage combination,          241x47x89 cm",47
29278219,TV & media furniture,95,336,,,,,1385,,,,BRIMNES,"        TV storage combination,          336x41x95 cm",41
89291388,TV & media furniture,191,180,,,,,943.5,,,,PLATSA,"        Media storage combination,          180x42x191 cm",42
79305263,TV & media furniture,53,160,,,,,405,,,,PLATSA,"        TV bench,          160x42x53 cm",42
59184337,TV & media furniture,95,200,,,,,820,,,,BRIMNES,"        TV storage combination,          200x41x95 cm",41
9068316,TV & media furniture,74,120,,,,,860,,,,BESTÅ,"        TV bench with doors,          120x42x74 cm",42
69291394,TV & media furniture,191,280,,,,,1735.5,,,,PLATSA,"        Media storage combination,          280x42x191 cm",42
29046045,TV & media furniture,214,331,,,,,3635,,,,LIATORP,"        TV storage combination,          331x214 cm",49
10294511,TV & media furniture,38,120,,,,,375,,,,BESTÅ,"        TV bench,          120x40x38 cm",40
99278225,TV & media furniture,95,276,,,,,1265,,,,BRIMNES,"        TV storage combination/glass doors,          276x41x95 cm",41
9305247,TV & media furniture,44,120,,,,,307,,,,PLATSA,"        TV bench,          120x42x44 cm",42
40293567,TV & media furniture,100,44,,,,,35,,,,STUBBARP,        Leg,44
59299381,TV & media furniture,193,300,,,,,2370,,,,BESTÅ,"        TV storage combination/glass doors,          300x42x193 cm",42
20293592,TV & media furniture,100,100,,,,,40,,,,NANNARP,        Leg,100
69265842,TV & media furniture,212,282,,,,,2385,,,,HAVSTA,"        TV storage combination,          282x47x212 cm",47
19301927,TV & media furniture,202,60,,,,,1020,,,,BESTÅ,"        Storage combination w glass doors,          60x22x202 cm",22
79205536,TV & media furniture,192,120,,,,,1081,,,,BESTÅ,"        Storage combination with doors,          120x40x192 cm",40
99285004,TV & media furniture,202,60,,,,,420,,,,BESTÅ,"        Cabinet unit,          60x40x202 cm",40
39301785,TV & media furniture,240,120,,,,,1670,,,,BESTÅ,"        Storage combination w doors/drawers,          120x42x240 cm",42
39192611,TV & media furniture,230,240,,,,,3310,,,,BESTÅ,"        TV storage combination/glass doors,          240x40x230 cm",40
89301127,TV & media furniture,193,60,,,,,1150,,,,BESTÅ,"        Storage combination w glass doors,          60x42x193 cm",42
30247415,TV & media furniture,64,60,,,,,110,,,,BESTÅ,"        Frame,          60x20x64 cm",20
40299890,TV & media furniture,64,120,,,,,475,,,,BESTÅ,"        TV bench,          120x40x64 cm",40
19282919,TV & media furniture,128,120,,,,,1570,,,,BESTÅ,"        Storage combination w glass doors,          120x40x128 cm",40
70351513,TV & media furniture,15,60,,,,,60,,,,BESTÅ,"        Drawer frame,          60x15x40 cm",40
29291391,TV & media furniture,131,300,,,,,1838,,,,PLATSA,"        Media storage combination,          300x42x131 cm",42
79291398,TV & media furniture,221,300,,,,,1899.5,,,,PLATSA,"        Media storage combination,          300x42x221 cm",42
59291403,TV & media furniture,251,220,,,,,2358,,,,PLATSA,"        Media storage combination,          220x42x251 cm",42
69291407,TV & media furniture,241,320,,,,,2187,,,,PLATSA,"        Media storage combination,          320x42x241 cm",42
50453758,Wardrobes,176,79,,,,,345,,,,RAKKESTAD,"        Wardrobe with 2 doors,          79x176 cm",55
29385672,Wardrobes,201,150,,,,,840,,,,PAX,"        Wardrobe combination,          150x58x201 cm",58
19329304,Wardrobes,201,150,,,,,1195,,,,PAX / FORSAND/VIKEDAL,"        Wardrobe combination,          150x60x201 cm",60
59336270,Wardrobes,181,160,,,,,1259,,,,PLATSA,"        Wardrobe with 2 doors+3 drawers,          160x42x181 cm",42
19323929,Wardrobes,161,140,,,,,892,,,,PLATSA,"        Wardrobe with 3 doors,          140x42x161 cm",42
441758,Wardrobes,176,117,,,,,449,,,,KLEPPSTAD,"        Wardrobe with 3 doors,          117x176 cm",55
40407922,Wardrobes,190,117,,,,,645,,,,BRIMNES,"        Wardrobe with 3 doors,          117x190 cm",50
80437234,Wardrobes,176,79,,,,,349,,,,KLEPPSTAD,"        Wardrobe with 2 doors,          79x176 cm",55
69304909,Wardrobes,221,240,,,,,2740,,,,PLATSA,"        Wardrobe with 7 doors+3 drawers,          240x57x221 cm",57
80331973,Wardrobes,149,74,,,,,49,,,,VUKU,"        Wardrobe,          74x51x149 cm",51
49246468,Wardrobes,201,150,,,,,1510,,,,PAX,"        Wardrobe,          150x60x201 cm",60
40400478,Wardrobes,190,78,,,,,475,,,,BRIMNES,"        Wardrobe with 2 doors,          78x190 cm",50
69128567,Wardrobes,201,175,,,,,1280,,,,PAX,"        Wardrobe,          175x58x201 cm",58
79128821,Wardrobes,201,200,,,,,2805,,,,PAX,"        Wardrobe,          200x60x201 cm",60
79180593,Wardrobes,236,200,,,,,1590,,,,PAX,"        Wardrobe,          200x66x236 cm",66
29128357,Wardrobes,201,300,,,,,2770,,,,PAX,"        Wardrobe,          300x58x201 cm",58
60375133,Wardrobes,191,120,,,,,795,,,,SONGESAND,"        Wardrobe,          120x60x191 cm",60
79305734,Wardrobes,236,150,,,,,1870,,,,PAX,"        Wardrobe,          150x44x236 cm",44
49025589,Wardrobes,201,150,,,,,1060,,,,PAX,"        Wardrobe,          150x60x201 cm",60
79252108,Wardrobes,231,220,,,,,2620,,,,PLATSA,"        Wardrobe,          220x57x231 cm",57
79203815,Wardrobes,181,60,,,,,428,,,,PLATSA,"        Wardrobe,          95-120x42x181 cm",42
29286078,Wardrobes,201,250,,,,,1870,,,,PAX,"        Wardrobe,          250x60x201 cm",60
29128442,Wardrobes,201,200,,,,,865,,,,PAX,"        Wardrobe,          200x58x201 cm",58
19300107,Wardrobes,236,275,,,,,5380,,,,PAX,"        Wardrobe,          276x211x236 cm",210
29180581,Wardrobes,236,150,,,,,1675,,,,PAX,"        Wardrobe,          150x66x236 cm",66
79285991,Wardrobes,201,75,,,,,800,,,,PAX,"        Wardrobe,          75x60x201 cm",60
99305851,Wardrobes,191,80,,,,,758,,,,PLATSA,"        Wardrobe with shoe shelf,          80x42x191 cm",42
39305745,Wardrobes,236,200,,,,,2265,,,,PAX,"        Wardrobe,          200x44x236 cm",44
79248588,Wardrobes,251,240,,,,,2296,,,,PLATSA,"        Wardrobe,          240x57x251 cm",57
439468,Wardrobes,186,120,,,,,995,,,,NORDKISA,"        Open wardrobe with sliding door,          120x186 cm",47
39127710,Wardrobes,236,100,,,,,875,,,,PAX,"        Wardrobe,          100x60x236 cm",60
10308787,Wardrobes,202,79,,,,,895,,,,TRYSIL,"        Wardrobe,          79x61x202 cm",61
39304128,Wardrobes,236,200,,,,,2495,,,,PAX,"        Wardrobe,          200x60x236 cm",60
50347616,Wardrobes,216,122,,,,,1645,,,,VISTHUS,"        Wardrobe,          122x59x216 cm",59
19303380,Wardrobes,236,150,,,,,1870,,,,PAX,"        Wardrobe,          150x44x236 cm",44
19127297,Wardrobes,236,150,,,,,1800,,,,PAX,"        Wardrobe,          150x60x236 cm",60
80379620,Wardrobes,130,99,,,,,297.5,,,,HEMNES,"        Open wardrobe,          99x37x130 cm",37
9303719,Wardrobes,236,150,,,,,1550,,,,PAX,"        Wardrobe,          150x38x236 cm",38
29248369,Wardrobes,241,340,,,,,2205.5,,,,PLATSA,"        Wardrobe,          340x42x241 cm",42
9305761,Wardrobes,236,200,,,,,2140,,,,PAX,"        Wardrobe,          200x66x236 cm",66
69127493,Wardrobes,201,50,,,,,530,,,,PAX,"        Wardrobe,          50x60x201 cm",60
39298472,Wardrobes,221,260,,,,,1772.5,,,,PLATSA,"        Wardrobe with 9 doors,          260x42x221 cm",42
29221652,Wardrobes,236,300,,,,,5260,,,,PAX,"        Wardrobe,          300x60x236 cm",60
89329348,Wardrobes,236,150,,,,,1510,,,,PAX / FORSAND/VIKEDAL,"        Wardrobe combination,          150x60x236 cm",60
50251270,Wardrobes,197,120,,,,,1545,,,,HEMNES,"        Wardrobe with 2 sliding doors,          120x197 cm",59
30439476,Wardrobes,123,120,,,,,895,,,,NORDKISA,"        Open wardrobe with sliding door,          120x123 cm",47
19203781,Wardrobes,241,160,,,,,1588,,,,PLATSA,"        Wardrobe,          195-220x57x241 cm",57
39305788,Wardrobes,236,250,,,,,3460,,,,PAX,"        Wardrobe,          250x66x236 cm",66
59328897,Wardrobes,236,200,,,,,1835,,,,PAX / BERGSBO,"        Wardrobe combination,          200x38x236 cm",38
89305719,Wardrobes,236,200,,,,,2730,,,,PAX,"        Wardrobe,          200x66x236 cm",66
29167037,Wardrobes,236,200,,,,,2450,,,,PAX,"        Wardrobe,          200x44x236 cm",44
39248590,Wardrobes,251,140,,,,,1560,,,,PLATSA,"        Wardrobe,          175-200x57x251 cm",57
79303886,Wardrobes,236,160,,,,,2865,,,,PAX,"        Corner wardrobe,          160/88x236 cm",87
99246588,Wardrobes,236,100,,,,,1055,,,,PAX,"        Wardrobe,          100x38x236 cm",38
29203889,Wardrobes,261,140,,,,,1516,,,,PLATSA,"        Wardrobe,          140x57x261 cm",57
29127777,Wardrobes,201,100,,,,,1030,,,,PAX,"        Wardrobe,          100x60x201 cm",60
9171035,Wardrobes,236,49,,,,,665,,,,PAX,"        Wardrobe,          50x38x236 cm",38
99127608,Wardrobes,201,150,,,,,1960,,,,PAX,"        Wardrobe,          150x60x201 cm",60
89325374,Wardrobes,40,240,,,,,624,,,,PLATSA,"        Wall storage,          240x42x40 cm",42
39127395,Wardrobes,201,300,,,,,4870,,,,PAX,"        Wardrobe,          300x60x201 cm",60
298128,Wardrobes,208,88,,,,,1645,,,,TYSSEDAL,"        Wardrobe,          88x58x208 cm",58
79287612,Wardrobes,236,200,,,,,1815,,,,PAX,"        Wardrobe,          200x60x236 cm",60
99096013,Wardrobes,236,200,,,,,2415,,,,PAX,"        Wardrobe,          200x60x236 cm",60
29158212,Wardrobes,216,84,,,,,434,,,,ELVARLI,"        1 section,          84x55x216 cm",55
49324946,Wardrobes,236,250,,,,,6065,,,,PAX / TYSSEDAL,"        Wardrobe combination,          250x60x236 cm",60
89305795,Wardrobes,236,150,,,,,1890,,,,PAX,"        Wardrobe,          150x66x236 cm",66
70439573,Wardrobes,123,80,,,,,445,,,,SYVDE,"        Open wardrobe,          80x123 cm",48
19305807,Wardrobes,236,200,,,,,2450,,,,PAX,"        Wardrobe,          200x44x236 cm",44
49305740,Wardrobes,236,250,,,,,3540,,,,PAX,"        Wardrobe,          250x66x236 cm",66
29300121,Wardrobes,236,100,,,,,1260,,,,PAX,"        Wardrobe,          100x38x236 cm",38
19227640,Wardrobes,201,150,,,,,1525,,,,PAX,"        Wardrobe,          150x58x201 cm",58
89252117,Wardrobes,123,240,,,,,1388,,,,PLATSA,"        Wardrobe,          240x57x123 cm",57
19305812,Wardrobes,236,150,,,,,2320,,,,PAX,"        Wardrobe,          150x66x236 cm",66
79306328,Wardrobes,201,150,,,,,2190,,,,PAX,"        Wardrobe,          150x66x201 cm",66
39246911,Wardrobes,236,50,,,,,590,,,,PAX,"        Wardrobe,          50x38x236 cm",38
79305852,Wardrobes,236,150,,,,,1940,,,,PAX,"        Wardrobe,          150x44x236 cm",44
89288135,Wardrobes,236,250,,,,,6585,,,,PAX,"        Wardrobe,          250x60x236 cm",60
347614,Wardrobes,216,62,,,,,895,,,,VISTHUS,"        Wardrobe,          63x59x216 cm",59
59248626,Wardrobes,281,240,,,,,3493,,,,PLATSA,"        Wardrobe,          240x61x281 cm",61
59303533,Wardrobes,236,150,,,,,3410,,,,PAX,"        Wardrobe,          150x60x236 cm",60
89300156,Wardrobes,236,200,,,,,3695,,,,PAX,"        Wardrobe,          200x60x236 cm",60
49306315,Wardrobes,236,150,,,,,3222,,,,PAX,"        Wardrobe,          150x66x236 cm",66
49325371,Wardrobes,40,240,,,,,435,,,,PLATSA,"        Wall storage,          240x40x40 cm",40
49287618,Wardrobes,236,150,,,,,1760,,,,PAX,"        Wardrobe,          150x60x236 cm",60
39285988,Wardrobes,236,75,,,,,965,,,,PAX,"        Wardrobe,          75x60x236 cm",60
19304582,Wardrobes,241,140,,,,,1260.5,,,,PLATSA,"        Wardrobe w 6 doors,          140x42x241 cm",42
421915,Wardrobes,187,79,,,,,716,,,,SUNDLANDET,"        Open wardrobe,          79x44x187 cm",44
59094412,Wardrobes,236,150,,,,,2580,,,,PAX,"        Wardrobe,          150x60x236 cm",60
59221660,Wardrobes,236,300,,,,,5240,,,,PAX,"        Wardrobe,          300x60x236 cm",60
79306173,Wardrobes,236,200,,,,,3775,,,,PAX,"        Wardrobe,          200x66x236 cm",66
99246475,Wardrobes,236,200,,,,,3215,,,,PAX,"        Wardrobe,          200x60x236 cm",60
9303309,Wardrobes,236,150,,,,,3035,,,,PAX,"        Wardrobe,          150x66x236 cm",66
89227873,Wardrobes,201,150,,,,,1499,,,,PAX,"        Wardrobe,          150x58x201 cm",58
69157475,Wardrobes,216,84,,,,,444,,,,ELVARLI,"        1 section,          84x40x216 cm",40
29330571,Wardrobes,236,150,,,,,1725,,,,PAX / MEHAMN,"        Wardrobe combination,          150x44x236 cm",44
99248587,Wardrobes,231,240,,,,,1796,,,,PLATSA,"        Wardrobe,          240x57x231 cm",57
49300144,Wardrobes,236,100,,,,,995,,,,PAX,"        Wardrobe,          100x35x236 cm",35
19331439,Wardrobes,236,375,,,,,5965,,,,PAX,"        Wardrobe combination,          375x58x236 cm",58
99329140,Wardrobes,236,100,,,,,2250,,,,PAX / BERGSBO,"        Wardrobe combination,          100x60x236 cm",60
39276917,Wardrobes,236,250,,,,,5345,,,,PAX,"        Wardrobe,          250x60x236 cm",60
29286894,Wardrobes,201,100,,,,,1600,,,,PAX,"        Wardrobe,          100x60x201 cm",60
39227804,Wardrobes,201,150,,,,,1490,,,,PAX,"        Wardrobe,          150x58x201 cm",58
59324385,Wardrobes,241,420,,,,,3113,,,,PLATSA,"        Storage comb w 6 doors+3 drawers,          420x42x241 cm",42
59286072,Wardrobes,236,150,,,,,1690,,,,PAX,"        Wardrobe,          150x60x236 cm",60
49305641,Wardrobes,236,200,,,,,3960,,,,PAX,"        Wardrobe,          200x66x236 cm",66
59300092,Wardrobes,236,200,,,,,2960,,,,PAX,"        Wardrobe,          200x60x236 cm",60
90421906,Wardrobes,173,120,,,,,795,,,,BRYGGJA,"        Open wardrobe,          120x173 cm",57
29320652,Wardrobes,40,240,,,,,728,,,,PLATSA,"        Wall storage,          240x42x40 cm",42
29320732,Wardrobes,236,150,,,,,3190,,,,PAX / TYSSEDAL,"        Wardrobe combination,          150x60x236 cm",60
19302998,Wardrobes,271,300,,,,,2800,,,,PLATSA,"        Wardrobe with 9 doors,          300x57x271 cm",57
39305868,Wardrobes,236,150,,,,,3227,,,,PAX,"        Wardrobe,          150x66x236 cm",66
99180573,Wardrobes,236,150,,,,,2170,,,,PAX,"        Wardrobe,          150x66x236 cm",66
9303941,Wardrobes,236,100,,,,,1545,,,,PAX,"        Wardrobe,          100x38x236 cm",38
9325047,Wardrobes,236,300,,,,,6805,,,,PAX / TYSSEDAL,"        Wardrobe combination,          300x60x236 cm",60
59326469,Wardrobes,221,80,,,,,785,,,,PLATSA,"        Wardrobe with 2 doors+3 drawers,          80x42x221 cm",42
9296950,Wardrobes,236,150,,,,,1940,,,,PAX,"        Wardrobe,          150x44x236 cm",44
69330159,Wardrobes,236,150,,,,,2255,,,,PAX / AULI,"        Wardrobe combination,          150x66x236 cm",66
59157353,Wardrobes,216,84,,,,,678,,,,ELVARLI,"        1 section,          84x55x216 cm",55
89329536,Wardrobes,236,150,,,,,2940,,,,PAX / VIKEDAL,"        Wardrobe combination,          150x60x236 cm",60
99264964,Wardrobes,236,150,,,,,3110,,,,PAX,"        Wardrobe,          150x60x236 cm",60
9025765,Wardrobes,236,150,,,,,2125,,,,PAX,"        Wardrobe,          150x44x236 cm",44
9157529,Wardrobes,216,165,,,,,1518,,,,ELVARLI,"        2 sections,          165x55x216 cm",55
69030368,Wardrobes,236,150,,,,,2950,,,,PAX,"        Wardrobe,          150x60x236 cm",60
69286910,Wardrobes,201,150,,,,,2380,,,,PAX,"        Wardrobe,          150x60x201 cm",60
89243929,Wardrobes,236,200,,,,,3885,,,,PAX,"        Wardrobe,          200x66x236 cm",66
9247257,Wardrobes,236,200,,,,,3905,,,,PAX,"        Wardrobe,          200x66x236 cm",66
9300103,Wardrobes,236,200,,,,,3500,,,,PAX,"        Wardrobe,          200x60x236 cm",60
79305913,Wardrobes,236,200,,,,,4200,,,,PAX,"        Wardrobe,          200x66x236 cm",66
79158144,Wardrobes,216,124,,,,,774,,,,ELVARLI,"        2 sections,          125x55x216 cm",55
39305707,Wardrobes,236,150,,,,,3162,,,,PAX,"        Wardrobe,          150x66x236 cm",66
79306333,Wardrobes,236,150,,,,,2125,,,,PAX,"        Wardrobe,          150x44x236 cm",44
29304586,Wardrobes,221,380,,,,,1324,,,,PLATSA,"        Wardrobe w 10 doors,          380x42x221 cm",42
39221128,Wardrobes,236,200,,,,,3775,,,,PAX,"        Wardrobe,          200x66x236 cm",66
39264858,Wardrobes,236,150,,,,,3227,,,,PAX,"        Wardrobe,          150x66x236 cm",66
59305725,Wardrobes,236,150,,,,,3394,,,,PAX,"        Wardrobe,          150x66x236 cm",66
59330112,Wardrobes,236,150,,,,,1940,,,,PAX / AULI,"        Wardrobe combination,          150x44x236 cm",44
69219044,Wardrobes,236,150,,,,,2410,,,,PAX,"        Wardrobe,          150x66x236 cm",66
79266110,Wardrobes,192,150,,,,,1225,,,,STUVA / FRITIDS,"        Wardrobe with storage bench,          150x50x192 cm",50
29324711,Wardrobes,201,100,,,,,1765,,,,PAX / GRIMO,"        Wardrobe combination,          100x60x201 cm",60
49188005,Wardrobes,216,205,,,,,1629,,,,ELVARLI,"        3 sections,          205x55x216 cm",55
69157499,Wardrobes,126,124,,,,,1301,,,,ELVARLI,"        2 sections,          125x55x126 cm",55
89385612,Wardrobes,236,200,,,,,2975,,,,PAX / MEHAMN,"        Wardrobe combination,          200x44x236 cm",44
99304578,Wardrobes,241,300,,,,,1796,,,,PLATSA,"        Wardrobe with 2 doors+3 drawers,          300x57x241 cm",57
49212067,Wardrobes,216,164,,,,,1181,,,,ELVARLI,"        2 sections,          165x55x216 cm",55
9265053,Wardrobes,236,200,,,,,4200,,,,PAX,"        Wardrobe,          200x66x236 cm",66
9324689,Wardrobes,201,150,,,,,2545,,,,PAX,"        Wardrobe combination,          150x58x201 cm",58
39325022,Wardrobes,236,200,,,,,3935,,,,PAX / GRIMO/VIKEDAL,"        Wardrobe combination,          200x60x236 cm",60
69303429,Wardrobes,236,150,,,,,3162,,,,PAX,"        Wardrobe,          150x66x236 cm",66
79276425,Wardrobes,236,200,,,,,4215,,,,PAX,"        Wardrobe,          200x60x236 cm",60
89315153,Wardrobes,216,245,,,,,1970,,,,ELVARLI,"        3 sections,          245x55x216 cm",55
19127382,Wardrobes,236,150,,,,,2610,,,,PAX,"        Wardrobe,          150x66x236 cm",66
19303498,Wardrobes,236,150,,,,,2690,,,,PAX,"        Wardrobe,          150x60x236 cm",60
19305671,Wardrobes,236,150,,,,,3120,,,,PAX,"        Wardrobe,          150x66x236 cm",66
19305906,Wardrobes,236,150,,,,,3760,,,,PAX,"        Wardrobe,          150x66x236 cm",66
19306307,Wardrobes,236,200,,,,,3885,,,,PAX,"        Wardrobe,          200x66x236 cm",66
39305873,Wardrobes,236,200,,,,,3905,,,,PAX,"        Wardrobe,          200x66x236 cm",66
49330749,Wardrobes,236,200,,,,,2990,,,,PAX / HASVIK,"        Wardrobe combination,          200x44x236 cm",44
79330192,Wardrobes,236,150,,,,,2255,,,,PAX / SEKKEN,"        Wardrobe combination,          150x66x236 cm",66
59158121,Wardrobes,216,44,,,,,519,,,,ELVARLI,"        1 section,          44x55x216 cm",55
29320911,Wardrobes,236,100,,,,,2525,,,,PAX / VINGROM,"        Wardrobe combination,          100x60x236 cm",60
39187822,Wardrobes,126,124,,,,,1495,,,,ELVARLI,"        2 sections,          125x55x126 cm",55
89157525,Wardrobes,126,164,,,,,1128,,,,ELVARLI,"        2 sections,          165x55x126 cm",55
89158214,Wardrobes,216,164,,,,,1581,,,,ELVARLI,"        2 sections,          165x55x216 cm",55
19306326,Wardrobes,236,150,,,,,2610,,,,PAX,"        Wardrobe,          150x66x236 cm",66
49127917,Wardrobes,236,200,,,,,3875,,,,PAX,"        Wardrobe,          200x66x236 cm",66
99157577,Wardrobes,216,165,,,,,2074,,,,ELVARLI,"        3 sections,          165x55x216 cm",55
99276491,Wardrobes,236,150,,,,,3675,,,,PAX,"        Wardrobe,          150x60x236 cm",60
99330515,Wardrobes,236,200,,,,,3155,,,,PAX / FÄRVIK/AULI,"        Wardrobe combination,          200x44x236 cm",44
69325214,Wardrobes,201,300,,,,,2246,,,,PLATSA,"        Wardrobe with 7 doors+6 drawers,          300x42x201 cm",42
89243335,Wardrobes,236,150,,,,,3115,,,,PAX,"        Wardrobe,          150x66x236 cm",66
39330735,Wardrobes,236,150,,,,,1980,,,,PAX / MEHAMN/SEKKEN,"        Wardrobe combination,          150x66x236 cm",66
9305836,Wardrobes,236,200,,,,,3875,,,,PAX,"        Wardrobe,          200x66x236 cm",66
29306302,Wardrobes,236,150,,,,,3115,,,,PAX,"        Wardrobe,          150x66x236 cm",66
59324248,Wardrobes,236,150,,,,,2710,,,,PAX,"        Wardrobe combination,          150x58x236 cm",58
